# Athena++ data at time=1.600000e-01  cycle=602  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3         Bcc1         Bcc2         Bcc3     
0158 -1.94336e-01  1.58565e-01  3.41264e-02 -6.34314e-01  0.00000e+00  0.00000e+00  0.00000e+00  7.92825e-02  0.00000e+00
0159 -1.92383e-01  1.55929e-01  3.33335e-02 -6.24532e-01  0.00000e+00  0.00000e+00  0.00000e+00  7.79647e-02  0.00000e+00
0160 -1.90430e-01  1.53327e-01  3.25557e-02 -6.14748e-01  0.00000e+00  0.00000e+00  0.00000e+00  7.66635e-02  0.00000e+00
0161 -1.88477e-01  1.50758e-01  3.17930e-02 -6.04962e-01  0.00000e+00  0.00000e+00  0.00000e+00  7.53789e-02  0.00000e+00
0162 -1.86523e-01  1.48221e-01  3.10451e-02 -5.95175e-01  0.00000e+00  0.00000e+00  0.00000e+00  7.41106e-02  0.00000e+00
0163 -1.84570e-01  1.45717e-01  3.03118e-02 -5.85386e-01  0.00000e+00  0.00000e+00  0.00000e+00  7.28586e-02  0.00000e+00
0164 -1.82617e-01  1.43245e-01  2.95928e-02 -5.75596e-01  0.00000e+00  0.00000e+00  0.00000e+00  7.16226e-02  0.00000e+00
0165 -1.80664e-01  1.40805e-01  2.88880e-02 -5.65804e-01  0.00000e+00  0.00000e+00  0.00000e+00  7.04025e-02  0.00000e+00
0166 -1.78711e-01  1.38396e-01  2.81971e-02 -5.56011e-01  0.00000e+00  0.00000e+00  0.00000e+00  6.91981e-02  0.00000e+00
0167 -1.76758e-01  1.36019e-01  2.75199e-02 -5.46216e-01  0.00000e+00  0.00000e+00  0.00000e+00  6.80093e-02  0.00000e+00
0168 -1.74805e-01  1.33672e-01  2.68562e-02 -5.36420e-01  0.00000e+00  0.00000e+00  0.00000e+00  6.68359e-02  0.00000e+00
0169 -1.72852e-01  1.31356e-01  2.62059e-02 -5.26622e-01  0.00000e+00  0.00000e+00  0.00000e+00  6.56778e-02  0.00000e+00
0170 -1.70898e-01  1.29070e-01  2.55686e-02 -5.16823e-01  0.00000e+00  0.00000e+00  0.00000e+00  6.45348e-02  0.00000e+00
0171 -1.68945e-01  1.26813e-01  2.49442e-02 -5.07022e-01  0.00000e+00  0.00000e+00  0.00000e+00  6.34067e-02  0.00000e+00
0172 -1.66992e-01  1.24587e-01  2.43326e-02 -4.97220e-01  0.00000e+00  0.00000e+00  0.00000e+00  6.22935e-02  0.00000e+00
0173 -1.65039e-01  1.22390e-01  2.37335e-02 -4.87416e-01  0.00000e+00  0.00000e+00  0.00000e+00  6.11948e-02  0.00000e+00
0174 -1.63086e-01  1.20221e-01  2.31466e-02 -4.77612e-01  0.00000e+00  0.00000e+00  0.00000e+00  6.01106e-02  0.00000e+00
0175 -1.61133e-01  1.18081e-01  2.25720e-02 -4.67806e-01  0.00000e+00  0.00000e+00  0.00000e+00  5.90407e-02  0.00000e+00
0176 -1.59180e-01  1.15970e-01  2.20092e-02 -4.58000e-01  0.00000e+00  0.00000e+00  0.00000e+00  5.79849e-02  0.00000e+00
0177 -1.57227e-01  1.13886e-01  2.14583e-02 -4.48192e-01  0.00000e+00  0.00000e+00  0.00000e+00  5.69431e-02  0.00000e+00
